id,date,stock_id,stock_name,title,content,poswc,negwc,wc,poswc_baeir,negwc_baeir
91584,2015-09-30,3682,亞太電,M9+極光版 主打光學防手震 Butterfly 3 相機2020萬畫素,"迎戰蘋果，宏達電選在日本發表最新經典雙旗艦HTC One M9+（與Butterfly 3蝴蝶機。
HTC One M9+今年5月推出後獲極大迴響，昨天推出的「極光版」，金屬外型，配備全面進化2,100萬畫素光學防手震、極速對焦的主相機，加入雷射對焦偵測器，可快速估算物件的距離，精準控制快門速度與準度。
Butterfly 3蝴蝶機配備2020萬畫素主相機與1300萬畫素前置相機，支援4K錄影，同時延續HTC Duo景深相機，支援IPX7的防水、防塵。
HTC One M9+極光版推出金鑽銀與靚絲灰2色，售價2.09萬元，將於10月5日於全台HTC專賣店上市。
Butterfly 3蝴蝶機提供青瓷白、胭脂紅與午夜藍3色，售價1.99萬元，10月20日起在全台hTC專賣店首賣全色系1周，11月1日起由中華電獨家開賣全色系，台灣大、遠傳、台灣之星及亞太電門市全面開賣胭脂紅與午夜藍。
【2015-09-30/聯合報/AA1版/財經】",5,0,255,15,0
66329,2015-09-30,2498,宏達電,"ICT新訊 Q2手機出貨量成長500％ 後續系列新品全球推出 朝年目標2,500萬支邁進 ZenFone 2發威 華碩出貨噴量","華碩第2季智慧型手機出貨量用噴的！日前市調機構Counterpoint指出，該公司第2季手機出貨量成長500%，為全球智慧型手機成長幅度之冠，預估單季出貨量為500萬支，有此成長動能歸功ZenFone 2，後續新品ZenFone 2 Deluxe、前後雙1300萬畫素鏡頭神拍機ZenFone Selfie及Zenfone Go陸續在各國推出，年目標2,500萬支達標似乎問題不大外，在台灣，ZenFone 2確實銷售亮眼。
手機品牌誰賣得好，問包膜業者最準，汐止玩家包膜店長黃建霖指出，9月為例，以包膜、保護貼銷售來看，iPhone 6、三星外，就屬華碩ZenFone 2的量最大，已追上hTC，後續新機推出有機會贏過三星。
ZenFone 2獲市場肯定，不外乎產品規格、價格符合市場需求，近期ZenFone Selfie的推出更深入女性自拍市場，讓產品多元外，在和ZenFone 2不大的價差中，巧妙的做出產品差異。此外，ZenFone 2還讓消費者有採購第二隻手機的衝動，例如主手機是iPhone 6，二號機則是ZenFone 2。除上述特點讓華碩在台灣手機市場取得不錯成績，行銷團隊更值得一提。
例如泛舟哥爆紅的第一時間，華碩就請到泛舟哥到該公司總部引爆全民男友與全民手機的形象，再延續到品牌、產品行銷。再者搭上「我的少女時代」一片，請到女主角「宋芸樺」站台外，上周華碩手機形象大使Zenny與宋芸樺重返17歲高中校園，以ZenFone Selfie 與師長、學弟妹自拍合照後，讓當天活動延續網路行銷活動，推出關係熟度測試，如公開分享測試結果至個人Facebook頁面，再抽ZenFone Selfie，只能說一系列活動讓產品、與時事名人結合，完整達到產品、故事的結合再進行導購。
靈活的行銷模式整合導購，華碩在台灣完全呈現，打破傳統手機行銷模式如買贈周邊產品、抽演唱會等，讓所有活動都有一個完整故事，可預期華碩對「ZenFone」的故事將持續說下去。
【2015-09-30/經濟日報/D3版/噴墨技術趨勢】",16,6,481,28,7
85011,2015-09-30,3008,大立光,《股票期貨贏家》持續擴廠 大立光股期看好,"【元富期貨提供，記者許庭瑜整理】

股王大立光(3008)今年及明年都還在持續擴廠，不禁讓市場聯想 蘋果iPhone 7是否會採用雙鏡頭。雖然先前受到外資賣超影響，大立 光股價頻頻走低，這波反彈也沒有跟上，然而上周五卻逆勢大漲1.6 8％，成交量也跟著放大許多，顯示資金開始進駐，有機會止穩向上 。

一般來說，雙鏡頭如果兩個都是高階鏡頭，大部分是用於補畫素、 快速對焦、補光或是做3D效果，如果是高低階鏡頭，可能是為執行Z oom，達到兩個視角效果，目前補畫素、快速對焦及補光的產品已經 有產品開始量產，至於雙鏡頭的Zoom功能，因為必須寫出滿意的運作 軟體，現在各大手機廠都還在努力中，也比較沒有量產。

儘管智慧型手機自去年起開始有品牌廠導入雙鏡頭，不過目前僅有 非蘋智慧型手機使用，全球最大的智慧型手機廠蘋果遲遲未見導入， 何時導入一直是市場關注的焦點，而此次大陸國家主席習近平訪美， 在中美網路論壇席間，蘋果CEO庫克被媒體捕捉到興趣盎然地把玩36 0公司的奇酷雙鏡頭手機，加上大立光今年及明年都大舉擴產，讓人 聯想，庫克對雙鏡頭如此高度興趣，是否會讓雙鏡頭正式跨入iPhon e手機備配中。

就技術面來觀察，大立光股價上周五以長紅K作收，而近期股價連 續三次測試低點不破，且都是以長紅K拉抬走勢，顯示股價築底意味 濃厚，加上量價齊揚，研判短線有機會上攻年線位置，因此建議股價 在未跌破上周五低點前，可作多買進大立光股票期貨(IJ)。",7,3,373,33,9
50780,2015-09-30,2357,華碩,ICT新訊 智慧物聯網為展出主軸 COMPUTEX TAIPEI 開放郵寄報名,"亞洲最大B2B資通訊採購專業展-2016台北國際電腦展（COMPUTEX TAIPEI），將在2016年5月31日至6月4日於台北展出，日前線上登錄活動起跑，已有數百家廠商完成登錄程序，預計即日起開放郵寄報名。
共同主辦單位之一的台北市電腦公會示，自8日線上登錄開放以來，包括華碩、宏碁、微軟、明基、台達、聯發科技、研華等知名大廠在內，已有數百家廠商完成線上登錄程序。從廠商登錄的產品資料來看，除現代社會必備的電腦設備與手持裝置外，「智慧科技x生活應用」已成為ICT新產品技術主流，尤其軟硬整合加上雲端服務，更是未來ICT新產品市場趨勢。
台北市電腦公會指出，面對消費者與國際買家對於應用服務需求持續成長，COMPUTEX 2016以智慧物聯網為主軸，新增SmarTEX特區，內容涵蓋「安全應用」、「智慧居家與娛樂」、「車用電子」、「智慧穿戴」、「3D商業應用」與「智慧科技解決方案」，希望讓國際買主能直接採購應用服務解決方案。已知有上百家廠商登錄報名此特區，並有跨領域業者報名，由此可見廠商對於主題展示解決方案的認可與期待。
由於COMPUTEX展位每年供不應求，採最客觀的郵寄郵戳時間為參展資格排序依據，已登錄廠商需注意，郵寄報名開放時間自2015年9月30日上午9點起，信封郵戳早於此時間者一概無效。
COMPUTEX 2016展覽網站：http://my.computex.biz。
【2015-09-30/經濟日報/D3版/噴墨技術趨勢】",22,1,353,28,1
34646,2015-09-30,2311,日月光,宋耀明陳玲玉助陣 傳捷報,"日月光廢水案二審全無罪，日月光公開收購矽品案也順利完成，背後有強大的律師團助陣，分別是理律與國際通商兩大律師事務所。
據了解，日月光廢水案由理律合夥人宋耀明領軍，由於他昨天人在日本，無法取得聯繫，但理律執行長李念祖說，「我們認為法院判的很對」。
至於日月光併購矽品案，則由國際通商主持律師陳玲玉領軍，派出懂證交法、公司法的律師，包括訴訟部門、併購部門一起加入，陳玲玉說，這是很強的組合，共同來幫日月光達到目標。
陳玲玉表示，任何法律的征戰，雙方一定要以法律最基礎，這是基本規則，矽品之所以會勝利是因為有足夠證據，否則法官也幫不了。
【2015-09-30/經濟日報/A3版/話題】",8,2,177,11,5
81095,2015-09-30,2912,統一超,營所稅暫繳申報 今天截止,"因杜鵑颱風來襲，多數縣市連續停班、停課二天，財政部提醒，今（30）日是104年度營所稅暫繳申報的截止日，採曆年制的企業應在今日以前完成暫繳的報繳手續。
財政部表示，免辦理暫繳及繳納暫繳稅款的企業共有八類，例如企業按其上年度結算申報營所稅應納稅額二分之一計算的暫繳稅額低於新台幣2,000元；獨資、合夥組織的營利事業及經核定為免用統一發票的小規模營利事業；上年度營所稅結算申報無應納稅額或本年度上半年新開業等都可除報繳義務；非屬免辦或免納暫繳稅款者，則應在今日以前完成報繳手續。
暫繳稅額計算有兩種方式，企業可以自行選擇。財政部指出，暫繳申報分為一般申報與試算暫繳，一般申報是指企業可直接按上（103）年度結算申報營所稅額的二分之一，做為暫繳稅額，但需未以投資抵減稅額、行政救濟留抵稅額或扣繳稅額等項目抵減暫繳稅額者才適用。選擇此種方式的企業，自行繳納暫繳稅款後得免辦理暫繳申報。
另外則是試算暫繳，包括公司組織的營利事業、合作社或醫療社團法人，會計帳冊簿據完備，使用稱藍色申報書或經會計師查核簽證，並如期辦理暫繳申報者，即得以104年度前六個月的營業收入總額，試算前半年所得額及應納的暫繳稅額。
繳納暫繳稅款方式不只一種，可以選擇經由電子暫繳申報系統列印附條碼繳款書或自行填妥自繳稅額繳款書後，向公庫、代收稅款的金融機構（郵局不代收)、便利商店（稅額在2萬元以下者）繳納；亦可使用自動櫃員機、晶片金融卡、活期存款帳戶轉帳繳納。
【2015-09-30/經濟日報/A14版/稅務法務】",4,0,376,6,6
20127,2015-09-30,1301,台塑,爭亞投行商機 聚焦能源、交通建設輸出 台朔重工中鼎扮先鋒,"【記者呂雪彗／台北報導】

為爭取亞銀(ADB)與亞投行商機，行政院選定能源建設及交通建 設，做為工程業走入國際的雙旗艦領頭羊，能源建設由台朔重工及中 鼎扮演石化及電廠整廠輸出領頭羊，而交通以「一條龍」軌道建設為 主，大手牽小手拓展海外商機。

中國大陸主導的亞投行即將在年底運作，亞銀先前預估，這幾年亞 洲基礎設施投資商機約8兆美元，最大需求比率51％來自能源、31％ 來自交通。因此，行政院10月28日將舉辦「工程產業全球化全國會議 」，由工程會負責盤點重點產業拓展海外商機需求，會後訂定協助工 程產業全球化發展方案，由政府備妥資源銀彈，協助企業拓展出口。

工程會日前召開籌備會議時，環球經濟研究社長林建山表示，世界 基礎建設商機約占GDP之10％，以此估算全球每年基礎建設商機達7至 9兆美元，政府應協助廠商排除全球化障礙，鬆綁法規，讓業者出國 打拼。

這次會議能源建設及交通建設為雙亮點，研擬整廠或系統輸出策略 ，另還會檢討調整產業體質，強化政府支援作法等四大會議主軸。

經濟部為強化出口拓銷，已成立系統整合推動辦公室，蒐集業者能 量進行產業鏈輸出串連。能源建設輸出方面，經濟部要強化具潛力能 源建案工程所需設備、次系統及零組件供應體系，串成整廠輸出，選 定石化煉油、火力、水力、汽電共生、太陽能電廠為主要範疇。

官員表示，經濟部擬由中鼎工程及台朔重工，扮演電廠及石化廠整 廠輸出的領頭羊，中鼎海外工程經驗十多年，台塑則在越南、印尼已 有石化廠及汽電共生等經驗，未來可望帶領國內業者到海外爭食龐大 工程商機。

交通部在ETC、高快速公路、高鐵台鐵捷運等經驗不遑多讓，將提 出一條龍策略輸出，尤其我在公路防災系統例道路搶通搶險經驗豐富 ；鐵路立體化及周邊用地徵收；捷運系統維運管理等，都是我國強項 ，在國際口碑頗佳。

官員說，台北捷運公司有豐富規劃設計、施工及營運管理經驗，連 五年拿到營運管理全球第一，被廈門第一鋼鐵國企看上，詢問工程會 能否聯合北捷到廈門興建捷運建設，工程會並未反對，但兩岸人民關 係條例程序層層卡關，最後陸企放棄。",25,6,542,53,7
70369,2015-09-30,2610,華航,十一長假來了 航空業high,"大陸十一長假，陸客來台旅遊需求旺盛，碰上國內中秋節、雙十節「雙連假」，航空、飯店及百貨業成為最大受益者。加上台商返鄉過節，國內航空公司喜迎小旺季，連假期間，華航、長榮航的兩岸航班載客率攀高，包括上海、北京、廣州、深圳等熱門航線更是一位難求。
華航是兩岸航線市占率最高的航空公司，是這波十一長假商機的主要受惠者之一。華航主管昨（29）日表示，十一假期加上中秋節，包括上海、北京、廣州、深圳等主要一線城市，台商返台放假過節及陸客來台旅遊需求旺盛，班機銷售都客滿。
其他二線城市也有很多陸客團或自由行，載客率約八成。長榮航表示，這段期間兩岸線載客率攀高，其中北京、上海等航線一位難求。
杜鵑颱風襲台，使航班大亂，許多班機延後或取消，惟颱風遠離，昨天航班已陸續恢復正常起降，華航、長榮航都視情況加開班機或放大機型，全力協助疏運。
為了確保觀光品質，今年政府取消陸客團的旺季彈性配額措施，維持每日5,000人上限，受限名額縮減，連同先前農曆春節和五一長假，今年十一長假來台陸客團人數其實比去年同期減少。
不過政府9月底放寬陸客來台自由行限額，從每天4,000人上調到5,000人，剛好趕上十一長假。業者觀察，來台自由行陸客人數確實有衝高。
整體來看，今年中秋節比較晚，剛好與十一長假連在一起，大陸民眾今年的十一假期長，提高出國旅遊意願。根據知名訂房網站Hotels.com統計，今年陸客十一長假海外出遊目的地排行榜，台北的熱門程度排名第二，僅次於香港。另外隨著來台自由行的陸客增多，旅行足跡開始深入鄉鎮。
【2015-09-30/經濟日報/A5版/焦點】",11,8,393,23,9
13161,2015-09-30,1201,味全,風損不重 重建概念股平平,"強颱杜鵑於本月27日至28日影響台灣最劇，由於直撲台灣，且在宜蘭南澳一帶登陸，在當地掀起超過十七級的陣風，不少縣市並伴隨著大雨特報，災情頻傳，不過以往颱風過後，相關的「災後重建概念股」人氣都會直線攀升，這次股價卻沒有特別的表現。
本周因中秋連假及強颱來襲共休市兩天，國際股市卻動盪不安，讓台股今日一開盤即啟動補跌行情，以往的「災後重建概念股」表現也平平，僅有少數個股突破重圍，逆勢上揚，但以整個類股表現來看，水泥、鋼鐵等皆為下跌走勢。
「災後重建概念股」包括食品類股中的味全（1201）、統一（1216）、清潔用品的花仙子（1730）、毛寶（1732）、水泥類股中的台泥（1101）、亞泥（1102）及鋼鐵類股中的東鋼（2006）、豐興（2015）、電器電纜類的華榮（1608）及營造工程類的中工（2515）等，除了味全、統一、花仙子、毛寶盤中上揚0.33%~2.5%，豐興盤中上漲0.83%外，其餘皆為下跌走勢。
國泰證期顧問處協理簡伯儀分析，也許是因為此次風災過後，損失沒有像以前那樣慘重，所以鋼筋、水泥表現沒有特別明顯，且災後重建從發包到施工也需要一段時間，只能將災後重建概念股做為盤面上指數回檔時的資金避風港。不過這兩次風災都有停水的狀況，後續可留意與水資源相關的個股如千附（8383）。千附今盤中上漲4%。
【2015-09-30/聯合晚報/B2版/市場焦點】",5,9,342,17,12
77099,2015-09-30,2903,遠百,三座公園環繞 永雄雅築交通核心地段,"完善的交通建設向來是買屋置產的考量重點。位於捷運江子翠站在走路輕鬆就可到的「永雄雅築」，往東一站就進入台北核心區，二站就到西門鬧區，加上板橋高鐵、新北環快、64快速道路近在咫尺，而以華江橋連接環快系統直取市民大道，從容進入信義計畫區，入住「雅築」生活機能完善，位處交通重要核心地段。
此案最大特色為鄰近三座公園（永安、八德、音樂公園）綠意環繞，提供了人文、自然與景觀生活。另外，距離大遠百也只要1,700公尺，騎Ubike 4分鐘就可到，加上江子翠、新埔商圈生活機能超強，食衣住行育樂皆具備。
「雅築」規畫3米6，2+mome空間超闊綽，生活美學自然建立在空間的優勢裡，空間規畫的巧思讓空間穿透、室內零灰色地帶，使用尺度增加、實用機能延伸讓起居節奏更鮮明。
電話（02）2956-7777。（張瑞文）
【2015-09-30/經濟日報/B4版/房產】",12,0,229,19,0
20125,2015-09-30,1301,台塑,鄒若齊閃退 中鋼：循前董座裸退模式,"【記者林憲祥／高雄報導】

中鋼董事長鄒若齊日前閃退案，近日來引起外界諸多揣測，對於外 界傳言，鄒若齊私下表示，將於明(1)日召開董事會後，對外適度 說明，至於外傳他離開中鋼後，將轉往台塑河靜鋼廠發展，中鋼內部 表示，鄒董將會循前董座張家祝的「裸退」模式，暫不會接受任何職 務的安排。

此外，將於10月底舉行的台灣鋼鐵公會理事長改選，外傳業界有意 推荐南部鋼鐵業大咖、裕鐵董事長林高煌出馬參選，對此，林高煌昨 (29)日表示，那完全是業界有人在「鼓動」，他本人沒有這個意願 ，而且他認為，還是中鋼人出來擔任這個職務比較適當，即使有其它 人要參選，也要獲得多數業界的認同。

鄒若齊閃退後，中鋼將於1日下午召開董事會，會中可望通過中鋼 總經理宋志育升任董事長、執行副總林弘男升任總經理、及技術部門 副總經理王錫欽升任執行副總經理，但鄒的閃退和新的人事安排，近 日來已引起外界諸多聯想，讓許多中鋼人憂心忡忡。

對此，鄒若齊將於明天下午開完董事會後，將會對外適度說明，以 釐清事實真相。且據了解，鄒若齊會提前1年多申請退休，主要考量 做好「人才傳承」和「朝年輕化布局」，譬如即將接任中鋼執行副總 的王錫欽，為46年次，可說是中鋼目前最年輕的副總，而此人事布局 ，早有例可循，。

中鋼表示，中鋼64年建廠後至2,000年政黨輪替，除了第一任董事 長馬紀壯由上級指派外，從第二任的中鋼董事長趙耀東起，至笫三任 劉曾适、第四任傅次韓、第五任金懋暉、第六任向傳琦、第七任王鍾 渝等董座，都是由總經理升任，即使第十二任董座張家祝閃辭前，也 是推荐當時擔任總經理的鄒若齊接任董座，讓鋼鐵回歸專業。

因此基於過去的傳統和制度，鄒若齊推荐總經理宋志育接任董座， 只是回歸這項企業倫理和制度而已，讓人事管道暢通，避免高層人才 發生斷層的危機，以利集團永續經營。

另，對於他將轉換跑道一事，中鋼內部表示，目前台塑河靜鋼廠董 座已由前中鋼總經理陳源成擔任，以鄒若齊的個性，不可能往台塑河 靜鋼廠發展，應會循張家祝的「裸退」模式，在離開中鋼後暫不接受 其它職務的安排。",16,9,532,20,9
26896,2015-09-30,2002,中鋼,中龍：依規定辦理,"中龍鋼鐵表示，「台中巿溫室氣體排放源管理及減量辦法」中，對二氧化碳年排放500萬公噸以上的單位有所規範，中龍會依市府規定辦理。
中龍指出，中龍是中鋼集團子公司，相當重視節能減碳與環保，平常各生產線自主管理都要求做到最好，除符合台中市府溫室氣體減量自主管理，還希望做更好，符合國際社會企業的要求。
【2015-09-30/經濟日報/A4版/焦點】",11,2,106,13,4
47408,2015-09-30,2352,佳世達,佳世達旗下 明基DLP投影機市占 拚七連霸,"佳世達（2352）旗下明基品牌的DLP投影機今年將可蟬聯全球市占第一大，中光電旗下奧圖碼則緊追在後；國產DLP投影機將與日系愛普生（EPSON）的3-LCD投影機分庭抗禮。
調查機構Futuresource Consulting報告指出，明基2014年全球投影機市占率達12.9%，連續六年居DLP投影機市占第一，今年仍可望坐穩龍頭寶座。
台灣投影機代工廠以佳世達、中光電為主，以採用德州儀器的DLP晶片為主，形成DLP投影機的全球製造大本營，與EPSON以自有3-LCD晶片為主的產品，形成二大陣營，在全球投影機市場形成五五波。
台灣投影機市場方面今年將可達8至9萬台，年增一成，明基、奧圖碼、台達電旗下麗訊將角逐台灣前五大。
明基指出，今年主打家用投影機三坪機系列，在台市占目標14%。明基以BenQ為品牌，在投影機領域大有斬獲，去年全球排名第二大，緊追日商愛普生。
【2015-09-30/經濟日報/C4版/上市櫃公司】",0,1,221,9,1
44309,2015-09-30,2330,台積電,台指期守8100 逆價差擴大,"台股連休4日，期間躲掉了中國經濟數據不佳導致全球股市重挫，今日開盤後失守8,100點，但午盤過後買單出籠指數黑翻紅，精神指標台積電（2330）走高，激勵摩台期也順利翻紅。
10月台指期、金融期及電子期今日聯袂開低，台指期早盤更失守8,000關至7983點，但盤中電子期走高，漲幅0.94%，穩住盤勢。台指期終場上漲16點，以8135點作收，成交量為165,105口，逆價差擴大為46點。
台北股市因中秋節連續假期，加上強颱「杜鵑」的颱風假連續休市4日，期間歐美股市大幅拉回修正；而台股今日一開盤也受到壓力，早盤跌破8,100點，不過，近午盤時電子股買盤積極，台積電向上走高，成為多方一大重要指標，連帶使得摩台期順利翻紅，也帶動現貨指數由黑翻紅走高。
10月台指期、金融期及電子期今日聯袂開低，10月金融期一度大跌2.1%、跌破千點大關，而今日進行結算的9月摩台指以298.60點開盤，下跌1.6點。
以籌碼面來看明顯有利多方，由台指期留倉淨部位口數觀察，外資再加碼淨多單1,724口，留倉淨多頭部位規模上升到近2周來最大，高達21,283口，自營商淨空單也減少到4,667口，三大法人合計淨多單增加1,757口，來到12,744口，顯示整體法人看好台股後市；雖然在現貨方面，三大法人上周連續三天同步賣超現貨，但賣超金額逐步遞減到36.1億元，後續可觀察法人現貨買盤是否有歸隊的跡象。
由於近期公布的國內外經濟數據不佳，使得台股自8,488點前高至今低點8,059點，回檔了近430點，日前央行在金融海嘯後首度降息，匯率亦來到6年半新低，政策利多不斷，且外資在台指期未平倉淨多單來到2.1萬餘口，法人預期8,000點應具支撐。
【2015-09-30/聯合晚報/B6版/期貨市場】",10,6,445,34,21
56676,2015-09-30,2409,友達,景氣冷 失業給付申領暴增,"近來大企業裁員消息頻傳，非自願性失業人數快速增加，勞動部統計，8月勞保局初次認定失業給付申請件數，較7月暴增近4,000件，攀升至9,200件，勞動部將密切關注未來走勢。
受到這波全球經濟景氣動盪影響，近來國內大廠陸續傳出裁員的消息，包括宏達電預計10月裁減600名員工，面板大廠群創和友達計畫資遣逾百人，LED磊晶龍頭晶電與關係企業也將裁員180人；老牌電腦大廠宏碁亦傳出第4季將裁員一成。大廠裁員風恐將進一步推升非自願失業人數增加。
勞動部官員昨（29）日表示，2008年金融海嘯後，勞動部提出無薪休假機制，希望不景氣降臨時，雇主不要馬上裁員，先以無薪休假方式度過難關；之後，若景氣和經營情況更糟，裁員資遣往往是最後手段。
截至9月中，通報實施無薪休假人數攀升到783人，勞動部長陳雄文說，還不算太嚴重。不過，今年前七月，每月初次請領失業給付的非自願性失業人數仍維持約5,000件水準，8月竟一口氣突然暴增至9,200件，亦較去年同期增加逾1,200件之多。
今年前八月初次請領失業給付的非自願失業人數合計近5萬人，較去年同期增加7.1%。
這波不景氣衝擊是否已使雇主跳過無薪休假，直接裁員資遣，令人關切。官員表示，請領失業給付的非自願性失業人數未來是否持續走揚，或僅是短期現象，須密切注意。
官員認為，近來受到景氣波及，國內不少大企業，從手機、面板、到電腦、螺絲工廠等都傳出裁員消息，多少已造成非自願失業人數增加。
為避免或降低不景氣對勞動市場的衝擊，勞動部說，若實施大量解僱和無薪假家數明顯增加，將先由行政院跨部會針對經營困難企業提供輔導，若企業真的經營不下去，只能要求企業裁員必須合乎法令規定，依法給予資遣費。假若企業大量裁員或無薪假直接衝擊勞動市場，勞動部也會適時推出「充電加值計畫」，鼓勵無薪假勞工或是非自願失業勞工參與職訓，加強技能，為未來就業做準備。
【2015-09-30/經濟日報/A1版/要聞】",16,31,467,28,49
